Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (b),Delta - CR (%),Other columns - Size (b),Other columns - CR (%)
,,,,,,50,1.079.281,47.23,588.938,5.31,8.045.182,112.02
,,,,,,100,1.100.954,48.18,310.320,2.8,8.497.188,118.31
,,,,,,200,1.140.111,49.89,162.450,1.46,8.958.310,124.73
,,,,30,"[0, 71]",5,1.324.632,57.97,4.352.760,39.22,6.244.168,86.94
,,,,,,10,1.117.033,48.88,2.492.952,22.46,6.443.190,89.71
,,,,,,25,982.056,42.97,1.104.928,9.95,6.751.392,94.0
,,,,,,50,965.036,42.23,588.938,5.31,7.131.228,99.29
,,,,,,100,979.864,42.88,310.320,2.8,7.528.464,104.82
,,,,,,200,1.012.222,44.29,162.450,1.46,7.935.198,110.49
,co2_12.csv,104.215,CoderBasic,,,,364.768,100,1.771.655,100,1.146.365,100
,,,CoderPCA,0,"[0, 0]",5,185.768,50.93,375.174,21.18,1.110.844,96.9
,,,,,,10,161.328,44.23,187.664,10.59,1.102.832,96.2
,,,,,,25,148.424,40.69,75.280,4.25,1.111.990,97.0
,,,,,,50,145.059,39.77,37.768,2.13,1.122.578,97.93
,,,,,,100,144.185,39.53,19.012,1.07,1.134.340,98.95
,,,,,,200,144.034,39.49,9.634,0.54,1.142.509,99.66
,,,,3,"[0, 5]",5,170.219,46.67,375.174,21.18,986.456,86.05
,,,,,,10,147.517,40.44,187.664,10.59,992.348,86.56
,,,,,,25,136.082,37.31,75.280,4.25,1.013.254,88.39
,,,,,,50,132.392,36.29,37.768,2.13,1.021.246,89.09
,,,,,,100,131.253,35.98,19.012,1.07,1.030.885,89.93
,,,,,,200,131.447,36.04,9.634,0.54,1.041.815,90.88
,,,,5,"[0, 8]",5,166.952,45.77,375.174,21.18,960.320,83.77
,,,,,,10,143.037,39.21,187.664,10.59,956.510,83.44
,,,,,,25,132.650,36.37,75.280,4.25,985.798,85.99
,,,,,,50,129.967,35.63,37.768,2.13,1.001.842,87.39
,,,,,,100,129.347,35.46,19.012,1.07,1.015.639,88.6
,,,,,,200,129.805,35.59,9.634,0.54,1.028.681,89.73
,,,,10,"[0, 17]",5,161.958,44.4,375.174,21.18,920.368,80.29
,,,,,,10,137.766,37.77,187.664,10.59,914.336,79.76
,,,,,,25,123.773,33.93,75.280,4.25,914.782,79.8
,,,,,,50,120.332,32.99,37.768,2.13,924.765,80.67
,,,,,,100,120.227,32.96,19.012,1.07,942.676,82.23
,,,,,,200,121.870,33.41,9.634,0.54,965.200,84.2
,,,,15,"[0, 25]",5,157.580,43.2,375.174,21.18,885.344,77.23
,,,,,,10,135.810,37.23,187.664,10.59,898.694,78.4
,,,,,,25,121.727,33.37,75.280,4.25,898.414,78.37
,,,,,,50,117.503,32.21,37.768,2.13,902.127,78.69
,,,,,,100,116.687,31.99,19.012,1.07,914.362,79.76
,,,,,,200,118.039,32.36,9.634,0.54,934.554,81.52
,,,,20,"[0, 34]",5,152.025,41.68,375.174,21.18,840.904,73.35
,,,,,,10,134.016,36.74,187.664,10.59,884.339,77.14
,,,,,,25,120.671,33.08,75.280,4.25,889.966,77.63
,,,,,,50,116.425,31.92,37.768,2.13,893.503,77.94
,,,,,,100,115.735,31.73,19.012,1.07,906.739,79.1
,,,,,,200,116.945,32.06,9.634,0.54,925.798,80.76
,,,,30,"[0, 51]",5,140.233,38.44,375.174,21.18,746.568,65.12
,,,,,,10,128.930,35.35,187.664,10.59,843.650,73.59
,,,,,,25,118.955,32.61,75.280,4.25,876.238,76.44
,,,,,,50,115.077,31.55,37.768,2.13,882.723,77.0
,,,,,,100,114.509,31.39,19.012,1.07,896.938,78.24
,,,,,,200,115.577,31.69,9.634,0.54,914.853,79.8
,,,CoderAPCA,0,"[0, 0]",5,218.401,59.87,416.860,23.53,1.330.224,116.04
,,,,,,10,204.148,55.97,218.862,12.35,1.414.200,123.36
,,,,,,25,199.208,54.61,91.718,5.18,1.501.824,131.01
,,,,,,50,205.208,56.26,47.955,2.71,1.593.580,139.01
,,,,,,100,213.961,58.66,25.032,1.41,1.686.528,147.12
,,,,,,200,224.135,61.45,13.050,0.74,1.779.901,155.26
,,,,3,"[0, 5]",5,182.619,50.06,416.860,23.53,1.043.966,91.07
,,,,,,10,163.221,44.75,218.862,12.35,1.086.780,94.8
,,,,,,25,154.210,42.28,91.718,5.18,1.141.840,99.61
,,,,,,50,157.066,43.06,47.955,2.71,1.208.445,105.42
,,,,,,100,162.802,44.63,25.032,1.41,1.277.262,111.42
,,,,,,200,170.030,46.61,13.050,0.74,1.347.062,117.51
,,,,5,"[0, 8]",5,172.899,47.4,416.860,23.53,966.210,84.28
,,,,,,10,152.335,41.76,218.862,12.35,999.690,87.21
,,,,,,25,142.192,38.98,91.718,5.18,1.045.696,91.22
,,,,,,50,144.184,39.53,47.955,2.71,1.105.391,96.43
,,,,,,100,149.109,40.88,25.032,1.41,1.167.714,101.86
,,,,,,200,155.549,42.64,13.050,0.74,1.231.219,107.4
,,,,10,"[0, 17]",5,151.780,41.61,416.860,23.53,797.258,69.55
,,,,,,10,128.715,35.29,218.862,12.35,810.735,70.72
,,,,,,25,116.522,31.94,91.718,5.18,840.336,73.3
,,,,,,50,116.621,31.97,47.955,2.71,884.884,77.19
,,,,,,100,119.769,32.83,25.032,1.41,932.994,81.39
,,,,,,200,124.513,34.13,13.050,0.74,982.927,85.74
,,,,15,"[0, 25]",5,138.953,38.09,416.860,23.53,694.638,60.59
,,,,,,10,113.974,31.25,218.862,12.35,692.805,60.43
,,,,,,25,100.582,27.57,91.718,5.18,712.816,62.18
,,,,,,50,99.614,27.31,47.955,2.71,748.833,65.32
,,,,,,100,101.713,27.88,25.032,1.41,788.544,68.79
,,,,,,200,105.415,28.9,13.050,0.74,830.148,72.42
,,,,20,"[0, 34]",5,128.234,35.15,416.860,23.53,608.888,53.11
,,,,,,10,101.314,27.77,218.862,12.35,591.525,51.6
,,,,,,25,86.834,23.81,91.718,5.18,602.832,52.59
,,,,,,50,84.958,23.29,47.955,2.71,631.584,55.09
,,,,,,100,86.183,23.63,25.032,1.41,664.308,57.95
,,,,,,200,89.009,24.4,13.050,0.74,698.896,60.97
,,,,30,"[0, 51]",5,115.508,31.67,416.860,23.53,507.080,44.23
,,,,,,10,85.247,23.37,218.862,12.35,462.990,40.39
,,,,,,25,68.904,18.89,91.718,5.18,459.392,40.07
,,,,,,50,65.846,18.05,47.955,2.71,478.686,41.76
,,,,,,100,65.904,18.07,25.032,1.41,502.074,43.8
,,,,,,200,67.589,18.53,13.050,0.74,527.535,46.02
,,,CoderCA,0,"[0, 0]",5,259.112,71.03,694.780,39.22,1.377.992,120.21
,,,,,,10,232.352,63.7,397.929,22.46,1.460.760,127.43
,,,,,,25,215.441,59.06,176.396,9.96,1.547.008,134.95
,,,,,,50,216.772,59.43,94.024,5.31,1.640.024,143.06
,,,,,,100,223.103,61.16,49.536,2.8,1.735.164,151.36
,,,,,,200,232.124,63.64,25.950,1.46,1.830.916,159.71
,,,,3,"[0, 5]",5,236.842,64.93,694.780,39.22,1.199.828,104.66
,,,,,,10,205.569,56.36,397.929,22.46,1.246.500,108.74
,,,,,,25,185.477,50.85,176.396,9.96,1.307.296,114.04
,,,,,,50,184.591,50.61,94.024,5.31,1.382.576,120.61
,,,,,,100,188.777,51.75,49.536,2.8,1.460.556,127.41
,,,,,,200,195.767,53.67,25.950,1.46,1.540.064,134.34
,,,,5,"[0, 8]",5,231.399,63.44,694.780,39.22,1.156.288,100.87
,,,,,,10,198.808,54.5,397.929,22.46,1.192.410,104.02
,,,,,,25,177.513,48.66,176.396,9.96,1.243.584,108.48
,,,,,,50,175.908,48.22,94.024,5.31,1.313.114,114.55
,,,,,,100,179.471,49.2,49.536,2.8,1.386.108,120.91
,,,,,,200,185.906,50.97,25.950,1.46,1.461.176,127.46
,,,,10,"[0, 17]",5,219.912,60.29,694.780,39.22,1.064.392,92.85
,,,,,,10,185.293,50.8,397.929,22.46,1.084.290,94.59
,,,,,,25,161.941,44.4,176.396,9.96,1.119.008,97.61
,,,,,,50,158.895,43.56,94.024,5.31,1.177.012,102.67
,,,,,,100,161.309,44.22,49.536,2.8,1.240.812,108.24
,,,,,,200,166.659,45.69,25.950,1.46,1.307.200,114.03
,,,,15,"[0, 25]",5,211.481,57.98,694.780,39.22,996.940,86.97
,,,,,,10,175.551,48.13,397.929,22.46,1.006.350,87.79
,,,,,,25,151.157,41.44,176.396,9.96,1.032.736,90.09
,,,,,,50,147.178,40.35,94.024,5.31,1.083.274,94.5
,,,,,,100,148.714,40.77,49.536,2.8,1.140.048,99.45
,,,,,,200,153.279,42.02,25.950,1.46,1.200.154,104.69
,,,,20,"[0, 34]",5,203.746,55.86,694.780,39.22,935.060,81.57
,,,,,,10,166.502,45.65,397.929,22.46,933.960,81.47
,,,,,,25,141.281,38.73,176.396,9.96,953.728,83.2
,,,,,,50,136.544,37.43,94.024,5.31,998.206,87.08
,,,,,,100,137.324,37.65,49.536,2.8,1.048.932,91.5
,,,,,,200,141.161,38.7,25.950,1.46,1.103.216,96.24
,,,,30,"[0, 51]",5,191.461,52.49,694.780,39.22,836.780,72.99
,,,,,,10,151.693,41.59,397.929,22.46,815.490,71.14
,,,,,,25,125.009,34.27,176.396,9.96,823.552,71.84
,,,,,,50,119.149,32.66,94.024,5.31,859.044,74.94
,,,,,,100,118.852,32.58,49.536,2.8,901.152,78.61
,,,,,,200,121.620,33.34,25.950,1.46,946.884,82.6
,co2_13.csv,38.984,CoderBasic,,,,136.460,100,662.728,100,428.824,100
,,,CoderPCA,0,"[0, 0]",5,72.143,52.87,140.397,21.18,436.621,101.82
,,,,,,10,62.885,46.08,70.233,10.6,432.723,100.91
,,,,,,25,57.341,42.02,28.216,4.26,430.384,100.36
,,,,,,50,55.541,40.7,14.601,2.2,429.604,100.18
,,,,,,100,54.721,40.1,8.431,1.27,429.214,100.09
,,,,,,200,54.471,39.92,6.621,1.0,429.019,100.05
,,,,3,"[0, 5]",5,68.216,49.99,140.397,21.18,405.205,94.49
,,,,,,10,60.212,44.12,70.233,10.6,411.339,95.92
,,,,,,25,55.625,40.76,28.216,4.26,416.656,97.16
,,,,,,50,54.329,39.81,14.601,2.2,419.902,97.92
,,,,,,100,54.041,39.6,8.431,1.27,423.769,98.82
,,,,,,200,54.197,39.72,6.621,1.0,426.830,99.54
,,,,5,"[0, 9]",5,66.439,48.69,140.397,21.18,390.993,91.18
,,,,,,10,58.492,42.86,70.233,10.6,397.578,92.71
,,,,,,25,54.272,39.77,28.216,4.26,405.832,94.64
,,,,,,50,53.116,38.92,14.601,2.2,410.200,95.66
,,,,,,100,52.952,38.8,8.431,1.27,415.057,96.79
,,,,,,200,53.376,39.11,6.621,1.0,420.263,98.0
,,,,10,"[0, 17]",5,63.821,46.77,140.397,21.18,370.049,86.29
,,,,,,10,56.500,41.4,70.233,10.6,381.639,89.0
,,,,,,25,52.325,38.34,28.216,4.26,390.256,91.01
,,,,,,50,51.162,37.49,14.601,2.2,394.569,92.01
,,,,,,100,51.318,37.61,8.431,1.27,401.989,93.74
,,,,,,200,52.008,38.11,6.621,1.0,409.318,95.45
,,,,15,"[0, 26]",5,61.016,44.71,140.397,21.18,347.609,81.06
,,,,,,10,55.027,40.32,70.233,10.6,369.858,86.25
,,,,,,25,51.137,37.47,28.216,4.26,380.752,88.79
,,,,,,50,50.017,36.65,14.601,2.2,385.406,89.88
,,,,,,100,49.957,36.61,8.431,1.27,391.099,91.2
,,,,,,200,50.914,37.31,6.621,1.0,400.562,93.41
,,,,20,"[0, 35]",5,58.316,42.73,140.397,21.18,326.005,76.02
,,,,,,10,53.691,39.35,70.233,10.6,359.166,83.76
,,,,,,25,50.312,36.87,28.216,4.26,374.152,87.25
,,,,,,50,49.343,36.16,14.601,2.2,380.016,88.62
,,,,,,100,49.549,36.31,8.431,1.27,387.832,90.44
,,,,,,200,50.366,36.91,6.621,1.0,396.184,92.39
,,,,30,"[0, 52]",5,53.074,38.89,140.397,21.18,284.073,66.24
,,,,,,10,50.721,37.17,70.233,10.6,335.406,78.22
,,,,,,25,49.091,35.97,28.216,4.26,364.384,84.97
,,,,,,50,48.130,35.27,14.601,2.2,370.314,86.36
,,,,,,100,48.323,35.41,8.431,1.27,378.031,88.16
,,,,,,200,49.819,36.51,6.621,1.0,391.806,91.37
,,,CoderAPCA,0,"[0, 0]",5,86.134,63.12,155.940,23.53,533.008,124.3
,,,,,,10,81.636,59.82,81.879,12.35,571.080,133.17
,,,,,,25,80.450,58.96,34.320,5.18,609.152,142.05
,,,,,,50,83.161,60.94,17.940,2.71,647.224,150.93
,,,,,,100,86.848,63.64,9.360,1.41,685.296,159.81
,,,,,,200,91.046,66.72,4.875,0.74,723.368,168.69
,,,,3,"[0, 5]",5,71.711,52.55,155.940,23.53,417.620,97.39
,,,,,,10,65.466,47.97,81.879,12.35,441.720,103.01
,,,,,,25,62.892,46.09,34.320,5.18,468.688,109.3
,,,,,,50,64.438,47.22,17.940,2.71,497.437,116.0
,,,,,,100,66.996,49.1,9.360,1.41,526.482,122.77
,,,,,,200,70.080,51.36,4.875,0.74,555.636,129.57
,,,,5,"[0, 9]",5,65.747,48.18,155.940,23.53,369.908,86.26
,,,,,,10,58.746,43.05,81.879,12.35,387.960,90.47
,,,,,,25,55.560,40.72,34.320,5.18,410.032,95.62
,,,,,,50,56.597,41.48,17.940,2.71,434.707,101.37
,,,,,,100,58.673,43.0,9.360,1.41,459.900,107.25
,,,,,,200,61.287,44.91,4.875,0.74,485.298,113.17
,,,,10,"[0, 17]",5,57.816,42.37,155.940,23.53,306.460,71.47
,,,,,,10,49.746,36.45,81.879,12.35,315.960,73.68
,,,,,,25,45.718,33.5,34.320,5.18,331.296,77.26
,,,,,,50,46.074,33.76,17.940,2.71,350.523,81.74
,,,,,,100,47.495,34.81,9.360,1.41,370.476,86.39
,,,,,,200,49.467,36.25,4.875,0.74,390.735,91.12
,,,,15,"[0, 26]",5,51.883,38.02,155.940,23.53,259.000,60.4
,,,,,,10,42.838,31.39,81.879,12.35,260.700,60.79
,,,,,,25,38.174,27.97,34.320,5.18,270.944,63.18
,,,,,,50,38.011,27.86,17.940,2.71,286.025,66.7
,,,,,,100,38.941,28.54,9.360,1.41,302.040,70.43
,,,,,,200,40.428,29.63,4.875,0.74,318.421,74.25
,,,,20,"[0, 35]",5,47.841,35.06,155.940,23.53,226.660,52.86
,,,,,,10,37.916,27.79,81.879,12.35,221.325,51.61
,,,,,,25,32.742,23.99,34.320,5.18,227.488,53.05
,,,,,,50,32.199,23.6,17.940,2.71,239.530,55.86
,,,,,,100,32.769,24.01,9.360,1.41,252.666,58.92
,,,,,,200,33.904,24.85,4.875,0.74,266.228,62.08
,,,,30,"[0, 52]",5,43.074,31.57,155.940,23.53,188.524,43.96
,,,,,,10,31.821,23.32,81.879,12.35,172.560,40.24
,,,,,,25,25.816,18.92,34.320,5.18,172.080,40.13
,,,,,,50,24.779,18.16,17.940,2.71,180.166,42.01
,,,,,,100,24.885,18.24,9.360,1.41,189.594,44.21
,,,,,,200,25.570,18.74,4.875,0.74,199.557,46.54
,,,CoderCA,0,"[0, 0]",5,100.197,73.43,259.920,39.22,541.534,126.28
,,,,,,10,91.149,66.8,148.848,22.46,580.215,135.3
,,,,,,25,85.628,62.75,66.000,9.96,618.896,144.32
,,,,,,50,86.612,63.47,35.190,5.31,657.577,153.34
,,,,,,100,89.364,65.49,18.528,2.8,696.258,162.36
,,,,,,200,93.096,68.22,9.700,1.46,734.939,171.38
,,,,3,"[0, 5]",5,92.426,67.73,259.920,39.22,479.360,111.78
,,,,,,10,82.169,60.21,148.848,22.46,508.380,118.55
,,,,,,25,75.818,55.56,66.000,9.96,540.416,126.02
,,,,,,50,76.146,55.8,35.190,5.31,573.852,133.82
,,,,,,100,78.269,57.36,18.528,2.8,607.500,141.67
,,,,,,200,81.380,59.64,9.700,1.46,641.212,149.53
,,,,5,"[0, 9]",5,89.104,65.3,259.920,39.22,452.788,105.59
,,,,,,10,78.190,57.3,148.848,22.46,476.550,111.13
,,,,,,25,71.290,52.24,66.000,9.96,504.192,117.58
,,,,,,50,71.258,52.22,35.190,5.31,534.752,124.7
,,,,,,100,73.063,53.54,18.528,2.8,565.848,131.95
,,,,,,200,75.874,55.6,9.700,1.46,597.170,139.26
,,,,10,"[0, 17]",5,84.230,61.73,259.920,39.22,413.798,96.5
,,,,,,10,72.489,53.12,148.848,22.46,430.935,100.49
,,,,,,25,64.876,47.54,66.000,9.96,452.880,105.61
,,,,,,50,64.342,47.15,35.190,5.31,479.417,111.8
,,,,,,100,65.698,48.14,18.528,2.8,506.934,118.21
,,,,,,200,68.077,49.89,9.700,1.46,534.793,124.71
,,,,15,"[0, 26]",5,79.880,58.54,259.920,39.22,378.994,88.38
,,,,,,10,67.332,49.34,148.848,22.46,389.685,90.87
,,,,,,25,59.104,43.31,66.000,9.96,406.704,94.84
,,,,,,50,58.124,42.59,35.190,5.31,429.675,100.2
,,,,,,100,59.070,43.29,18.528,2.8,453.906,105.85
,,,,,,200,61.033,44.73,9.700,1.46,478.439,111.57
,,,,20,"[0, 35]",5,76.597,56.13,259.920,39.22,352.730,82.26
,,,,,,10,63.312,46.4,148.848,22.46,357.525,83.37
,,,,,,25,54.724,40.1,66.000,9.96,371.664,86.67
,,,,,,50,53.411,39.14,35.190,5.31,391.969,91.41
,,,,,,100,54.048,39.61,18.528,2.8,413.730,96.48
,,,,,,200,55.732,40.84,9.700,1.46,436.031,101.68
,,,,30,"[0, 52]",5,71.714,52.55,259.920,39.22,313.670,73.15
,,,,,,10,57.222,41.93,148.848,22.46,308.805,72.01
,,,,,,25,47.852,35.07,66.000,9.96,316.688,73.85
,,,,,,50,46.033,33.73,35.190,5.31,332.945,77.64
,,,,,,100,46.204,33.86,18.528,2.8,350.982,81.85
,,,,,,200,47.434,34.76,9.700,1.46,369.645,86.2
,co2_14.csv,17.487,CoderBasic,,,,61.220,100,297.279,100,192.357,100
,,,CoderPCA,0,"[0, 0]",5,32.051,52.35,62.981,21.19,193.303,100.49
,,,,,,10,28.190,46.05,31.584,10.62,193.809,100.75
,,,,,,25,25.746,42.05,12.787,4.3,193.057,100.36
,,,,,,50,24.968,40.78,6.912,2.33,192.707,100.18
,,,,,,100,24.659,40.28,4.612,1.55,192.532,100.09
,,,,,,200,24.452,39.94,3.046,1.02,192.445,100.05
,,,,3,"[0, 5]",5,31.380,51.26,62.981,21.19,187.935,97.7
,,,,,,10,27.324,44.63,31.584,10.62,186.879,97.15
,,,,,,25,24.954,40.76,12.787,4.3,186.721,97.07
,,,,,,50,24.227,39.57,6.912,2.33,186.778,97.1
,,,,,,100,24.659,40.28,4.612,1.55,192.532,100.09
,,,,,,200,24.452,39.94,3.046,1.02,192.445,100.05
,,,,5,"[0, 9]",5,31.177,50.93,62.981,21.19,186.307,96.85
,,,,,,10,27.138,44.33,31.584,10.62,185.394,96.38
,,,,,,25,24.822,40.55,12.787,4.3,185.665,96.52
,,,,,,50,24.227,39.57,6.912,2.33,186.778,97.1
,,,,,,100,24.114,39.39,4.612,1.55,188.176,97.83
,,,,,,200,24.452,39.94,3.046,1.02,192.445,100.05
,,,,10,"[0, 18]",5,30.539,49.88,62.981,21.19,181.203,94.2
,,,,,,10,26.903,43.94,31.584,10.62,183.513,95.4
,,,,,,25,24.459,39.95,12.787,4.3,182.761,95.01
,,,,,,50,23.823,38.91,6.912,2.33,183.544,95.42
,,,,,,100,23.978,39.17,4.612,1.55,187.087,97.26
,,,,,,200,23.905,39.05,3.046,1.02,188.067,97.77
,,,,15,"[0, 27]",5,29.692,48.5,62.981,21.19,174.427,90.68
,,,,,,10,26.730,43.66,31.584,10.62,182.127,94.68
,,,,,,25,24.360,39.79,12.787,4.3,181.969,94.6
,,,,,,50,23.688,38.69,6.912,2.33,182.466,94.86
,,,,,,100,23.706,38.72,4.612,1.55,184.909,96.13
,,,,,,200,23.905,39.05,3.046,1.02,188.067,97.77
,,,,20,"[0, 35]",5,28.498,46.55,62.981,21.19,164.879,85.72
,,,,,,10,26.445,43.2,31.584,10.62,179.850,93.5
,,,,,,25,24.294,39.68,12.787,4.3,181.441,94.33
,,,,,,50,23.688,38.69,6.912,2.33,182.466,94.86
,,,,,,100,23.706,38.72,4.612,1.55,184.909,96.13
,,,,,,200,23.631,38.6,3.046,1.02,185.878,96.63
,,,,30,"[0, 53]",5,25.880,42.27,62.981,21.19,143.935,74.83
,,,,,,10,25.158,41.09,31.584,10.62,169.554,88.15
,,,,,,25,24.162,39.47,12.787,4.3,180.385,93.78
,,,,,,50,23.621,38.58,6.912,2.33,181.927,94.58
,,,,,,100,23.706,38.72,4.612,1.55,184.909,96.13
,,,,,,200,23.631,38.6,3.046,1.02,185.878,96.63
,,,CoderAPCA,0,"[0, 0]",5,38.287,62.54,69.960,23.53,236.208,122.8
,,,,,,10,36.114,58.99,36.729,12.36,252.060,131.04
,,,,,,25,35.529,58.03,15.400,5.18,268.704,139.69
,,,,,,50,36.709,59.96,8.050,2.71,285.498,148.42
,,,,,,100,38.327,62.61,4.200,1.41,302.292,157.15
,,,,,,200,40.176,65.63,2.200,0.74,319.086,165.88
,,,,3,"[0, 5]",5,34.323,56.07,69.960,23.53,204.498,106.31
,,,,,,10,31.811,51.96,36.729,12.36,217.635,113.14
,,,,,,25,30.859,50.41,15.400,5.18,231.344,120.27
,,,,,,50,31.720,51.81,8.050,2.71,245.582,127.67
,,,,,,100,33.033,53.96,4.200,1.41,259.938,135.13
,,,,,,200,34.588,56.5,2.200,0.74,274.379,142.64
,,,,5,"[0, 9]",5,31.943,52.18,69.960,23.53,185.458,96.41
,,,,,,10,29.239,47.76,36.729,12.36,197.055,102.44
,,,,,,25,28.097,45.9,15.400,5.18,209.248,108.78
,,,,,,50,28.779,47.01,8.050,2.71,222.054,115.44
,,,,,,100,29.917,48.87,4.200,1.41,235.008,122.17
,,,,,,200,31.292,51.11,2.200,0.74,248.007,128.93
,,,,10,"[0, 18]",5,27.893,45.56,69.960,23.53,153.062,79.57
,,,,,,10,24.812,40.53,36.729,12.36,161.640,84.03
,,,,,,25,23.359,38.16,15.400,5.18,171.344,89.08
,,,,,,50,23.732,38.77,8.050,2.71,181.679,94.45
,,,,,,100,24.566,40.13,4.200,1.41,192.204,99.92
,,,,,,200,25.639,41.88,2.200,0.74,202.787,105.42
,,,,15,"[0, 27]",5,25.048,40.91,69.960,23.53,130.298,67.74
,,,,,,10,21.502,35.12,36.729,12.36,135.165,70.27
,,,,,,25,19.795,32.33,15.400,5.18,142.832,74.25
,,,,,,50,19.943,32.58,8.050,2.71,151.368,78.69
,,,,,,100,20.550,33.57,4.200,1.41,160.074,83.22
,,,,,,200,21.400,34.96,2.200,0.74,168.872,87.79
,,,,20,"[0, 35]",5,23.100,37.73,69.960,23.53,114.716,59.64
,,,,,,10,19.172,31.32,36.729,12.36,116.520,60.57
,,,,,,25,17.245,28.17,15.400,5.18,122.432,63.65
,,,,,,50,17.231,28.15,8.050,2.71,129.676,67.41
,,,,,,100,17.679,28.88,4.200,1.41,137.106,71.28
,,,,,,200,18.367,30.0,2.200,0.74,144.609,75.18
,,,,30,"[0, 53]",5,20.304,33.17,69.960,23.53,92.344,48.01
,,,,,,10,15.688,25.63,36.729,12.36,88.650,46.09
,,,,,,25,13.379,21.85,15.400,5.18,91.504,47.57
,,,,,,50,13.113,21.42,8.050,2.71,96.730,50.29
,,,,,,100,13.316,21.75,4.200,1.41,102.204,53.13
,,,,,,200,13.762,22.48,2.200,0.74,107.768,56.02
,,,CoderCA,0,"[0, 0]",5,44.482,72.66,116.600,39.22,239.134,124.32
,,,,,,10,40.206,65.67,66.780,22.46,254.745,132.43
,,,,,,25,37.667,61.53,29.612,9.96,271.600,141.2
,,,,,,50,38.060,62.17,15.778,5.31,288.575,150.02
,,,,,,100,39.253,64.12,8.352,2.81,305.550,158.85
,,,,,,200,40.875,66.77,4.350,1.46,322.525,167.67
,,,,3,"[0, 5]",5,42.771,69.86,116.600,39.22,225.442,117.2
,,,,,,10,38.346,62.64,66.780,22.46,239.865,124.7
,,,,,,25,35.559,58.08,29.612,9.96,254.736,132.43
,,,,,,50,35.769,58.43,15.778,5.31,270.249,140.49
,,,,,,100,36.801,60.11,8.352,2.81,285.930,148.65
,,,,,,200,38.267,62.51,4.350,1.46,301.663,156.82
,,,,5,"[0, 9]",5,41.742,68.18,116.600,39.22,217.210,112.92
,,,,,,10,37.184,60.74,66.780,22.46,230.565,119.86
,,,,,,25,34.299,56.03,29.612,9.96,244.656,127.19
,,,,,,50,34.430,56.24,15.778,5.31,259.539,134.93
,,,,,,100,35.383,57.8,8.352,2.81,274.590,142.75
,,,,,,200,36.771,60.06,4.350,1.46,289.693,150.6
,,,,10,"[0, 18]",5,39.761,64.95,116.600,39.22,201.362,104.68
,,,,,,10,34.983,57.14,66.780,22.46,212.955,110.71
,,,,,,25,31.919,52.14,29.612,9.96,225.616,117.29
,,,,,,50,31.893,52.1,15.778,5.31,239.241,124.37
,,,,,,100,32.697,53.41,8.352,2.81,253.098,131.58
,,,,,,200,33.940,55.44,4.350,1.46,267.045,138.83
,,,,15,"[0, 27]",5,37.789,61.73,116.600,39.22,185.584,96.48
,,,,,,10,32.809,53.59,66.780,22.46,195.570,101.67
,,,,,,25,29.561,48.29,29.612,9.96,206.752,107.48
,,,,,,50,29.366,47.97,15.778,5.31,219.028,113.87
,,,,,,100,30.017,49.03,8.352,2.81,231.660,120.43
,,,,,,200,31.107,50.81,4.350,1.46,244.378,127.04
,,,,20,"[0, 35]",5,36.375,59.42,116.600,39.22,174.272,90.6
,,,,,,10,31.111,50.82,66.780,22.46,181.980,94.61
,,,,,,25,27.733,45.3,29.612,9.96,192.128,99.88
,,,,,,50,27.411,44.77,15.778,5.31,203.388,105.73
,,,,,,100,27.943,45.64,8.352,2.81,215.064,111.8
,,,,,,200,28.912,47.23,4.350,1.46,226.822,117.92
,,,,30,"[0, 53]",5,33.613,54.91,116.600,39.22,152.180,79.11
,,,,,,10,27.867,45.52,66.780,22.46,156.030,81.11
,,,,,,25,24.237,39.59,29.612,9.96,164.160,85.34
,,,,,,50,23.697,38.71,15.778,5.31,173.672,90.29
,,,,,,100,23.996,39.2,8.352,2.81,183.492,95.39
,,,,,,200,24.742,40.41,4.350,1.46,193.458,100.57
,co2_15.csv,30.127,CoderBasic,,,,105.460,100,512.159,100,331.397,100
,,,CoderPCA,0,"[0, 0]",5,55.754,52.87,108.485,21.18,337.423,101.82
,,,,,,10,48.609,46.09,54.336,10.61,334.410,100.91
,,,,,,25,44.307,42.01,21.725,4.24,332.603,100.36
,,,,,,50,42.928,40.71,11.296,2.21,332.000,100.18
,,,,,,100,42.213,40.03,5.878,1.15,331.699,100.09
,,,,,,200,42.067,39.89,4.860,0.95,331.548,100.05
,,,,3,"[0, 5]",5,53.692,50.91,108.485,21.18,320.923,96.84
,,,,,,10,47.087,44.65,54.336,10.61,322.233,97.23
,,,,,,25,43.812,41.54,21.725,4.24,328.643,99.17
,,,,,,50,42.658,40.45,11.296,2.21,329.844,99.53
,,,,,,100,42.077,39.9,5.878,1.15,330.610,99.76
,,,,,,200,42.067,39.89,4.860,0.95,331.548,100.05
,,,,5,"[0, 8]",5,53.274,50.52,108.485,21.18,317.579,95.83
,,,,,,10,46.258,43.86,54.336,10.61,315.600,95.23
,,,,,,25,42.756,40.54,21.725,4.24,320.195,96.62
,,,,,,50,42.187,40.0,11.296,2.21,326.071,98.39
,,,,,,100,41.804,39.64,5.878,1.15,328.432,99.11
,,,,,,200,41.793,39.63,4.860,0.95,329.359,99.39
,,,,10,"[0, 16]",5,52.619,49.89,108.485,21.18,312.343,94.25
