CO2
radiation_26.csv,APCA2,82.83%,5,APCA2,16.88%,100,APCA2,12.58%,100,APCA2,8.2%,200,APCA2,6.16%,200,APCA2,4.98%,200,APCA2,3.71%,200
radiation_27.csv,APCA2,86.41%,5,APCA2,23.88%,50,APCA2,18.46%,100,APCA2,12.17%,100,APCA2,8.97%,200,APCA2,7.22%,200,APCA2,5.18%,200
radiation_28.csv,APCA2,73.05%,10,APCA2,21.63%,50,APCA2,16.82%,100,APCA2,11.13%,100,APCA2,8.13%,200,APCA2,6.63%,200,APCA2,4.58%,200
radiation_29.csv,APCA2,95.66%,5,APCA2,20.09%,50,APCA2,15.08%,100,APCA2,9.54%,200,APCA2,7.05%,200,APCA2,5.57%,200,APCA2,3.96%,200
radiation_3.csv,PCA3,100.02%,200,APCA2,66.8%,5,APCA2,47.15%,10,APCA2,18.54%,25,APCA2,10.44%,50,APCA2,6.64%,50,APCA2,4.81%,100
radiation_30.csv,APCA2,99.97%,5,APCA2,22.41%,50,APCA2,16.72%,100,APCA2,10.81%,100,APCA2,7.93%,200,APCA2,6.21%,200,APCA2,4.32%,200
radiation_31.csv,APCA2,70.14%,10,APCA2,14.02%,100,APCA2,9.88%,200,APCA2,6.09%,200,APCA2,4.53%,200,APCA2,3.6%,200,APCA2,2.63%,200
radiation_32.csv,APCA2,82.09%,5,APCA2,21.25%,50,APCA2,15.87%,100,APCA2,9.67%,200,APCA2,6.81%,200,APCA2,5.27%,200,APCA2,3.57%,200
radiation_33.csv,PCA3,100.02%,200,APCA2,34.81%,25,APCA2,27.41%,50,APCA2,18.74%,50,APCA2,14.48%,100,APCA2,11.94%,100,APCA2,8.74%,200
radiation_34.csv,APCA2,0.71%,200,APCA2,0.7%,200,APCA2,0.7%,200,APCA2,0.7%,200,APCA2,0.7%,200,APCA2,0.7%,200,APCA2,0.7%,200
radiation_4.csv,PCA3,100.02%,200,APCA2,45.35%,25,APCA2,34.02%,25,APCA2,20.79%,50,APCA2,14.24%,50,APCA2,10.44%,100,APCA2,6.26%,100
