Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (b),Delta - CR (%),Other columns - Size (b),Other columns - CR (%)
,,,,,,10,43.702,42.26,45.177,10.6,304.315,75.88
,,,,,,25,46.697,45.16,18.275,4.29,355.179,88.57
,,,,,,50,48.424,46.83,9.257,2.17,378.006,94.26
,,,,,,100,49.290,47.67,5.589,1.31,388.603,96.9
,,,,,,200,50.179,48.53,3.339,0.78,397.966,99.24
,,,,20,"[0, 2034]",5,39.280,37.99,90.285,21.19,223.829,55.81
,,,,,,10,39.868,38.56,45.177,10.6,273.643,68.24
,,,,,,25,44.393,42.93,18.275,4.29,336.747,83.97
,,,,,,50,47.542,45.98,9.257,2.17,370.950,92.5
,,,,,,100,49.092,47.48,5.589,1.31,387.019,96.51
,,,,,,200,49.781,48.14,3.339,0.78,394.782,98.44
,,,,30,"[0, 3051]",5,34.304,33.17,90.285,21.19,184.021,45.89
,,,,,,10,33.064,31.98,45.177,10.6,219.211,54.66
,,,,,,25,39.113,37.83,18.275,4.29,294.507,73.44
,,,,,,50,44.112,42.66,9.257,2.17,343.510,85.66
,,,,,,100,48.498,46.9,5.589,1.31,382.267,95.32
,,,,,,200,49.781,48.14,3.339,0.78,394.782,98.44
,,,CoderAPCA,0,"[0, 0]",5,68.674,66.41,100.260,23.53,449.008,111.97
,,,,,,10,65.652,63.49,52.647,12.36,472.440,117.81
,,,,,,25,64.782,62.65,22.066,5.18,496.062,123.7
,,,,,,50,66.419,64.23,11.546,2.71,519.684,129.59
,,,,,,100,68.682,66.42,6.024,1.41,543.306,135.48
,,,,,,200,71.275,68.93,3.150,0.74,566.928,141.37
,,,,3,"[0, 305]",5,48.610,47.01,100.260,23.53,288.496,71.94
,,,,,,10,43.057,41.64,52.647,12.36,291.680,72.73
,,,,,,25,40.430,39.1,22.066,5.18,301.245,75.12
,,,,,,50,40.784,39.44,11.546,2.71,314.600,78.45
,,,,,,100,41.850,40.47,6.024,1.41,328.647,81.95
,,,,,,200,43.267,41.84,3.150,0.74,342.864,85.5
,,,,5,"[0, 508]",5,43.972,42.52,100.260,23.53,251.389,62.69
,,,,,,10,37.869,36.62,52.647,12.36,250.180,62.39
,,,,,,25,34.893,33.74,22.066,5.18,256.956,64.07
,,,,,,50,34.976,33.82,11.546,2.71,268.136,66.86
,,,,,,100,35.775,34.6,6.024,1.41,280.048,69.83
,,,,,,200,36.928,35.71,3.150,0.74,292.152,72.85
,,,,10,"[0, 1017]",5,36.942,35.73,100.260,23.53,195.149,48.66
,,,,,,10,29.644,28.67,52.647,12.36,184.380,45.98
,,,,,,25,25.932,25.08,22.066,5.18,185.262,46.2
,,,,,,50,25.513,24.67,11.546,2.71,192.434,47.99
,,,,,,100,25.859,25.01,6.024,1.41,200.721,50.05
,,,,,,200,26.569,25.69,3.150,0.74,209.280,52.19
,,,,15,"[0, 1525]",5,33.249,32.15,100.260,23.53,165.604,41.3
,,,,,,10,24.887,24.07,52.647,12.36,146.320,36.49
,,,,,,25,20.640,19.96,22.066,5.18,142.926,35.64
,,,,,,50,19.917,19.26,11.546,2.71,147.664,36.82
,,,,,,100,19.997,19.34,6.024,1.41,153.824,38.36
,,,,,,200,20.449,19.78,3.150,0.74,160.320,39.98
,,,,20,"[0, 2034]",5,30.959,29.94,100.260,23.53,147.288,36.73
,,,,,,10,21.884,21.16,52.647,12.36,122.300,30.5
,,,,,,25,17.127,16.56,22.066,5.18,114.828,28.63
,,,,,,50,16.144,15.61,11.546,2.71,117.480,29.3
,,,,,,100,16.021,15.49,6.024,1.41,122.015,30.43
,,,,,,200,16.300,15.76,3.150,0.74,127.128,31.7
,,,,30,"[0, 3051]",5,28.615,27.67,100.260,23.53,128.535,32.05
,,,,,,10,18.722,18.11,52.647,12.36,97.000,24.19
,,,,,,25,13.135,12.7,22.066,5.18,82.887,20.67
,,,,,,50,11.791,11.4,11.546,2.71,82.654,20.61
,,,,,,100,11.412,11.04,6.024,1.41,85.146,21.23
,,,,,,200,11.485,11.11,3.150,0.74,88.608,22.1
,,,CoderCA,0,"[0, 0]",5,79.829,77.2,167.120,39.22,471.390,117.55
,,,,,,10,74.005,71.57,95.718,22.46,496.200,123.73
,,,,,,25,70.444,68.12,42.416,9.95,521.010,129.92
,,,,,,50,71.072,68.73,22.632,5.31,545.820,136.11
,,,,,,100,72.838,70.44,11.952,2.81,570.630,142.29
,,,,,,200,75.227,72.75,6.250,1.47,595.440,148.48
,,,,3,"[0, 305]",5,67.532,65.31,167.120,39.22,373.008,93.01
,,,,,,10,59.305,57.35,95.718,22.46,378.600,94.41
,,,,,,25,54.116,52.33,42.416,9.95,390.390,97.35
,,,,,,50,53.764,51.99,22.632,5.31,407.352,101.58
,,,,,,100,54.686,52.89,11.952,2.81,425.408,106.08
,,,,,,200,56.273,54.42,6.250,1.47,443.808,110.67
,,,,5,"[0, 508]",5,64.876,62.74,167.120,39.22,351.766,87.72
,,,,,,10,56.335,54.48,95.718,22.46,354.840,88.48
,,,,,,25,50.909,49.23,42.416,9.95,364.728,90.95
,,,,,,50,50.387,48.73,22.632,5.31,380.336,94.84
,,,,,,100,51.155,49.47,11.952,2.81,397.164,99.04
,,,,,,200,52.583,50.85,6.250,1.47,414.288,103.31
,,,,10,"[0, 1017]",5,59.433,57.48,167.120,39.22,308.218,76.86
,,,,,,10,49.930,48.29,95.718,22.46,303.600,75.71
,,,,,,25,43.937,42.49,42.416,9.95,308.952,77.04
,,,,,,50,43.033,41.62,22.632,5.31,321.508,80.17
,,,,,,100,43.456,42.03,11.952,2.81,335.570,83.68
,,,,,,200,44.543,43.08,6.250,1.47,349.968,87.27
,,,,15,"[0, 1525]",5,55.362,53.54,167.120,39.22,275.652,68.74
,,,,,,10,44.945,43.47,95.718,22.46,263.720,65.76
,,,,,,25,38.403,37.14,42.416,9.95,264.684,66.0
,,,,,,50,37.181,35.96,22.632,5.31,274.692,68.5
,,,,,,100,37.332,36.1,11.952,2.81,286.580,71.46
,,,,,,200,38.135,36.88,6.250,1.47,298.704,74.49
,,,,20,"[0, 2034]",5,52.583,50.85,167.120,39.22,253.422,63.19
,,,,,,10,41.270,39.91,95.718,22.46,234.320,58.43
,,,,,,25,34.161,33.04,42.416,9.95,230.748,57.54
,,,,,,50,32.688,31.61,22.632,5.31,238.744,59.53
,,,,,,100,32.571,31.5,11.952,2.81,248.492,61.96
,,,,,,200,33.167,32.07,6.250,1.47,258.960,64.57
,,,,30,"[0, 3051]",5,49.144,47.53,167.120,39.22,225.910,56.33
,,,,,,10,36.350,35.15,95.718,22.46,194.960,48.62
,,,,,,25,28.292,27.36,42.416,9.95,183.792,45.83
,,,,,,50,26.352,25.48,22.632,5.31,188.056,46.89
,,,,,,100,25.907,25.05,11.952,2.81,195.178,48.67
,,,,,,200,26.213,25.35,6.250,1.47,203.328,50.7
,wind_direction_13.csv,22.236,CoderBasic,,,,91.739,100,378.012,100,355.776,100
,,,CoderPCA,0,"[0, 0]",5,54.892,59.83,80.064,21.18,358.944,100.89
,,,,,,10,49.762,54.24,40.117,10.61,357.856,100.58
,,,,,,25,46.623,50.82,16.190,4.28,356.666,100.25
,,,,,,50,45.619,49.73,8.605,2.28,356.221,100.13
,,,,,,100,45.092,49.15,4.609,1.22,355.999,100.06
,,,,,,200,44.828,48.86,2.611,0.69,355.888,100.03
,,,,3,"[0, 352]",5,40.316,43.95,80.064,21.18,242.336,68.11
,,,,,,10,35.794,39.02,40.117,10.61,246.112,69.18
,,,,,,25,33.327,36.33,16.190,4.28,250.298,70.35
,,,,,,50,32.977,35.95,8.605,2.28,255.085,71.7
,,,,,,100,32.618,35.56,4.609,1.22,256.207,72.01
,,,,,,200,32.490,35.42,2.611,0.69,257.184,72.29
,,,,5,"[0, 587]",5,38.972,42.48,80.064,21.18,231.584,65.09
,,,,,,10,35.128,38.29,40.117,10.61,240.784,67.68
,,,,,,25,33.039,36.01,16.190,4.28,247.994,69.71
,,,,,,50,32.781,35.73,8.605,2.28,253.517,71.26
,,,,,,100,32.618,35.56,4.609,1.22,256.207,72.01
,,,,,,200,32.490,35.42,2.611,0.69,257.184,72.29
,,,,10,"[0, 1175]",5,35.156,38.32,80.064,21.18,201.056,56.51
,,,,,,10,32.734,35.68,40.117,10.61,221.632,62.3
,,,,,,25,32.175,35.07,16.190,4.28,241.082,67.76
,,,,,,50,32.585,35.52,8.605,2.28,251.949,70.82
,,,,,,100,32.618,35.56,4.609,1.22,256.207,72.01
,,,,,,200,32.490,35.42,2.611,0.69,257.184,72.29
,,,,15,"[0, 1762]",5,32.092,34.98,80.064,21.18,176.544,49.62
,,,,,,10,29.800,32.48,40.117,10.61,198.160,55.7
,,,,,,25,31.071,33.87,16.190,4.28,232.250,65.28
,,,,,,50,31.997,34.88,8.605,2.28,247.245,69.49
,,,,,,100,32.420,35.34,4.609,1.22,254.623,71.57
,,,,,,200,32.490,35.42,2.611,0.69,257.184,72.29
,,,,20,"[0, 2349]",5,30.004,32.71,80.064,21.18,159.840,44.93
,,,,,,10,27.496,29.97,40.117,10.61,179.728,50.52
,,,,,,25,29.631,32.3,16.190,4.28,220.730,62.04
,,,,,,50,31.409,34.24,8.605,2.28,242.541,68.17
,,,,,,100,32.222,35.12,4.609,1.22,253.039,71.12
,,,,,,200,32.490,35.42,2.611,0.69,257.184,72.29
,,,,30,"[0, 3524]",5,27.068,29.51,80.064,21.18,136.352,38.33
,,,,,,10,23.824,25.97,40.117,10.61,150.352,42.26
,,,,,,25,26.655,29.06,16.190,4.28,196.922,55.35
,,,,,,50,29.645,32.31,8.605,2.28,228.429,64.21
,,,,,,100,31.628,34.48,4.609,1.22,248.287,69.79
,,,,,,200,32.490,35.42,2.611,0.69,257.184,72.29
,,,CoderAPCA,0,"[0, 0]",5,58.593,63.87,88.960,23.53,379.658,106.71
,,,,,,10,55.756,60.78,46.704,12.36,399.220,112.21
,,,,,,25,54.856,59.8,19.580,5.18,419.139,117.81
,,,,,,50,56.182,61.24,10.235,2.71,439.098,123.42
,,,,,,100,58.067,63.3,5.352,1.42,459.057,129.03
,,,,,,200,60.243,65.67,2.800,0.74,479.016,134.64
,,,,3,"[0, 352]",5,35.921,39.16,88.960,23.53,198.284,55.73
,,,,,,10,29.384,32.03,46.704,12.36,188.240,52.91
,,,,,,25,25.768,28.09,19.580,5.18,186.438,52.4
,,,,,,50,25.294,27.57,10.235,2.71,191.994,53.96
,,,,,,100,25.571,27.87,5.352,1.42,199.088,55.96
,,,,,,200,26.232,28.59,2.800,0.74,206.928,58.16
,,,,5,"[0, 587]",5,33.090,36.07,88.960,23.53,175.636,49.37
,,,,,,10,26.144,28.5,46.704,12.36,162.320,45.62
,,,,,,25,22.332,24.34,19.580,5.18,158.949,44.68
,,,,,,50,21.681,23.63,10.235,2.71,163.086,45.84
,,,,,,100,21.790,23.75,5.352,1.42,168.843,47.46
,,,,,,200,22.287,24.29,2.800,0.74,175.368,49.29
,,,,10,"[0, 1175]",5,28.801,31.39,88.960,23.53,141.322,39.72
,,,,,,10,20.974,22.86,46.704,12.36,120.960,34.0
,,,,,,25,16.609,18.1,19.580,5.18,113.169,31.81
,,,,,,50,15.636,17.04,10.235,2.71,114.730,32.25
,,,,,,100,15.459,16.85,5.352,1.42,118.197,33.22
,,,,,,200,15.681,17.09,2.800,0.74,122.520,34.44
,,,,15,"[0, 1762]",5,26.568,28.96,88.960,23.53,123.462,34.7
,,,,,,10,18.091,19.72,46.704,12.36,97.900,27.52
,,,,,,25,13.318,14.52,19.580,5.18,86.835,24.41
,,,,,,50,12.141,13.23,10.235,2.71,86.768,24.39
,,,,,,100,11.797,12.86,5.352,1.42,88.895,24.99
,,,,,,200,11.859,12.93,2.800,0.74,91.944,25.84
,,,,20,"[0, 2349]",5,25.262,27.54,88.960,23.53,113.012,31.76
,,,,,,10,16.391,17.87,46.704,12.36,84.300,23.69
,,,,,,25,11.330,12.35,19.580,5.18,70.938,19.94
,,,,,,50,9.988,10.89,10.235,2.71,69.542,19.55
,,,,,,100,9.520,10.38,5.352,1.42,70.679,19.87
,,,,,,200,9.477,10.33,2.800,0.74,72.888,20.49
,,,,30,"[0, 3524]",5,23.984,26.14,88.960,23.53,102.790,28.89
,,,,,,10,14.634,15.95,46.704,12.36,70.240,19.74
,,,,,,25,9.102,9.92,19.580,5.18,53.109,14.93
,,,,,,50,7.562,8.24,10.235,2.71,50.138,14.09
,,,,,,100,6.946,7.57,5.352,1.42,50.094,14.08
,,,,,,200,6.777,7.39,2.800,0.74,51.288,14.42
,,,CoderCA,0,"[0, 0]",5,70.107,76.42,148.240,39.22,412.490,115.94
,,,,,,10,64.871,70.71,84.924,22.47,433.920,121.96
,,,,,,25,61.665,67.22,37.664,9.96,455.532,128.04
,,,,,,50,62.176,67.77,20.056,5.31,477.224,134.14
,,,,,,100,63.706,69.44,10.608,2.81,498.916,140.23
,,,,,,200,65.785,71.71,5.550,1.47,520.608,146.33
,,,,3,"[0, 352]",5,52.731,57.48,148.240,39.22,273.486,76.87
,,,,,,10,43.136,47.02,84.924,22.47,260.040,73.09
,,,,,,25,36.554,39.85,37.664,9.96,254.646,71.57
,,,,,,50,35.121,38.28,20.056,5.31,260.788,73.3
,,,,,,100,35.037,38.19,10.608,2.81,269.560,75.77
,,,,,,200,35.677,38.89,5.550,1.47,279.744,78.63
,,,,5,"[0, 587]",5,50.803,55.38,148.240,39.22,258.058,72.53
,,,,,,10,40.931,44.62,84.924,22.47,242.400,68.13
,,,,,,25,34.208,37.29,37.664,9.96,235.872,66.3
,,,,,,50,32.641,35.58,20.056,5.31,240.944,67.72
,,,,,,100,32.420,35.34,10.608,2.81,248.630,69.88
,,,,,,200,32.947,35.91,5.550,1.47,257.904,72.49
,,,,10,"[0, 1175]",5,47.060,51.3,148.240,39.22,228.114,64.12
,,,,,,10,36.446,39.73,84.924,22.47,206.520,58.05
,,,,,,25,29.315,31.95,37.664,9.96,196.728,55.3
,,,,,,50,27.482,29.96,20.056,5.31,199.672,56.12
,,,,,,100,27.027,29.46,10.608,2.81,205.482,57.76
,,,,,,200,27.313,29.77,5.550,1.47,212.832,59.82
,,,,15,"[0, 1762]",5,44.564,48.58,148.240,39.22,208.145,58.5
,,,,,,10,33.259,36.25,84.924,22.47,181.020,50.88
,,,,,,25,25.705,28.02,37.664,9.96,167.853,47.18
,,,,,,50,23.667,25.8,20.056,5.31,169.158,47.55
,,,,,,100,23.034,25.11,10.608,2.81,173.535,48.78
,,,,,,200,23.146,25.23,5.550,1.47,179.496,50.45
,,,,20,"[0, 2349]",5,42.946,46.81,148.240,39.22,195.206,54.87
,,,,,,10,31.006,33.8,84.924,22.47,163.000,45.82
,,,,,,25,22.999,25.07,37.664,9.96,146.202,41.09
,,,,,,50,20.783,22.65,20.056,5.31,146.080,41.06
,,,,,,100,20.000,21.8,10.608,2.81,149.270,41.96
,,,,,,200,19.981,21.78,5.550,1.47,154.176,43.34
,,,,30,"[0, 3524]",5,40.980,44.67,148.240,39.22,179.474,50.45
,,,,,,10,28.136,30.67,84.924,22.47,140.040,39.36
,,,,,,25,19.445,21.2,37.664,9.96,117.768,33.1
,,,,,,50,16.911,18.43,20.056,5.31,115.104,32.35
,,,,,,100,15.935,17.37,10.608,2.81,116.748,32.82
,,,,,,200,15.733,17.15,5.550,1.47,120.192,33.78
,wind_direction_14.csv,7.426,CoderBasic,,,,30.648,100,126.242,100,118.816,100
,,,CoderPCA,0,"[0, 0]",5,18.333,59.82,26.748,21.19,119.790,100.82
,,,,,,10,16.643,54.3,13.459,10.66,119.559,100.63
,,,,,,25,15.575,50.82,5.364,4.25,119.114,100.25
,,,,,,50,15.275,49.84,3.107,2.46,118.965,100.13
,,,,,,100,15.099,49.27,1.775,1.41,118.891,100.06
,,,,,,200,15.011,48.98,1.109,0.88,118.854,100.03
,,,,3,"[0, 364]",5,15.181,49.53,26.748,21.19,94.574,79.6
,,,,,,10,14.051,45.85,13.459,10.66,98.823,83.17
,,,,,,25,13.895,45.34,5.364,4.25,105.674,88.94
,,,,,,50,14.589,47.6,3.107,2.46,113.477,95.51
,,,,,,100,15.099,49.27,1.775,1.41,118.891,100.06
,,,,,,200,15.011,48.98,1.109,0.88,118.854,100.03
,,,,5,"[0, 606]",5,14.877,48.54,26.748,21.19,92.142,77.55
,,,,,,10,13.745,44.85,13.459,10.66,96.375,81.11
,,,,,,25,13.751,44.87,5.364,4.25,104.522,87.97
,,,,,,50,14.393,46.96,3.107,2.46,111.909,94.19
,,,,,,100,14.901,48.62,1.775,1.41,117.307,98.73
,,,,,,200,15.011,48.98,1.109,0.88,118.854,100.03
,,,,10,"[0, 1213]",5,13.973,45.59,26.748,21.19,84.910,71.46
,,,,,,10,13.223,43.14,13.459,10.66,92.199,77.6
,,,,,,25,13.319,43.46,5.364,4.25,101.066,85.06
,,,,,,50,14.197,46.32,3.107,2.46,110.341,92.87
,,,,,,100,14.703,47.97,1.775,1.41,115.723,97.4
,,,,,,200,15.011,48.98,1.109,0.88,118.854,100.03
,,,,15,"[0, 1819]",5,13.077,42.67,26.748,21.19,77.742,65.43
,,,,,,10,12.683,41.38,13.459,10.66,87.879,73.96
,,,,,,25,13.223,43.14,5.364,4.25,100.298,84.41
,,,,,,50,14.099,46.0,3.107,2.46,109.557,92.21
,,,,,,100,14.703,47.97,1.775,1.41,115.723,97.4
,,,,,,200,15.011,48.98,1.109,0.88,118.854,100.03
,,,,20,"[0, 2426]",5,12.365,40.35,26.748,21.19,72.046,60.64
,,,,,,10,12.125,39.56,13.459,10.66,83.415,70.21
,,,,,,25,13.031,42.52,5.364,4.25,98.762,83.12
,,,,,,50,13.805,45.04,3.107,2.46,107.205,90.23
,,,,,,100,14.703,47.97,1.775,1.41,115.723,97.4
,,,,,,200,15.011,48.98,1.109,0.88,118.854,100.03
,,,,30,"[0, 3639]",5,11.517,37.58,26.748,21.19,65.262,54.93
,,,,,,10,11.189,36.51,13.459,10.66,75.927,63.9
,,,,,,25,12.503,40.8,5.364,4.25,94.538,79.57
,,,,,,50,13.707,44.72,3.107,2.46,106.421,89.57
,,,,,,100,14.703,47.97,1.775,1.41,115.723,97.4
,,,,,,200,15.011,48.98,1.109,0.88,118.854,100.03
,,,CoderAPCA,0,"[0, 0]",5,19.686,64.23,29.720,23.54,127.642,107.43
,,,,,,10,18.741,61.15,15.603,12.36,134.200,112.95
,,,,,,25,18.449,60.2,6.556,5.19,140.910,118.6
,,,,,,50,18.897,61.66,3.427,2.71,147.620,124.24
,,,,,,100,19.532,63.73,1.800,1.43,154.330,129.89
,,,,,,200,20.264,66.12,950,0.75,161.040,135.54
,,,,3,"[0, 364]",5,13.649,44.53,29.720,23.54,79.344,66.78
,,,,,,10,11.764,38.38,15.603,12.36,78.380,65.97
,,,,,,25,10.805,35.26,6.556,5.19,79.758,67.13
,,,,,,50,10.809,35.27,3.427,2.71,82.918,69.79
,,,,,,100,11.051,36.06,1.800,1.43,86.480,72.78
,,,,,,200,11.405,37.21,950,0.75,90.168,75.89
,,,,5,"[0, 606]",5,12.715,41.49,29.720,23.54,71.877,60.49
,,,,,,10,10.731,35.01,15.603,12.36,70.120,59.02
,,,,,,25,9.687,31.61,6.556,5.19,70.812,59.6
,,,,,,50,9.626,31.41,3.427,2.71,73.458,61.83
,,,,,,100,9.806,32.0,1.800,1.43,76.521,64.4
,,,,,,200,10.103,32.96,950,0.75,79.752,67.12
,,,,10,"[0, 1213]",5,11.162,36.42,29.720,23.54,59.451,50.04
,,,,,,10,8.966,29.25,15.603,12.36,56.000,47.13
,,,,,,25,7.781,25.39,6.556,5.19,55.566,46.77
,,,,,,50,7.622,24.87,3.427,2.71,57.420,48.33
,,,,,,100,7.710,25.16,1.800,1.43,59.754,50.29
,,,,,,200,7.916,25.83,950,0.75,62.256,52.4
,,,,15,"[0, 1819]",5,10.333,33.72,29.720,23.54,52.820,44.46
,,,,,,10,7.911,25.81,15.603,12.36,47.560,40.03
,,,,,,25,6.610,21.57,6.556,5.19,46.200,38.88
,,,,,,50,6.390,20.85,3.427,2.71,47.564,40.03
,,,,,,100,6.416,20.93,1.800,1.43,49.404,41.58
,,,,,,200,6.566,21.42,950,0.75,51.456,43.31
,,,,20,"[0, 2426]",5,9.794,31.96,29.720,23.54,48.507,40.83
,,,,,,10,7.234,23.6,15.603,12.36,42.140,35.47
,,,,,,25,5.828,19.02,6.556,5.19,39.942,33.62
,,,,,,50,5.565,18.16,3.427,2.71,40.964,34.48
,,,,,,100,5.551,18.11,1.800,1.43,42.481,35.75
,,,,,,200,5.660,18.47,950,0.75,44.208,37.21
,,,,30,"[0, 3639]",5,9.167,29.91,29.720,23.54,43.491,36.6
,,,,,,10,6.414,20.93,15.603,12.36,35.580,29.95
,,,,,,25,4.875,15.91,6.556,5.19,32.319,27.2
,,,,,,50,4.531,14.78,3.427,2.71,32.692,27.51
,,,,,,100,4.470,14.58,1.800,1.43,33.833,28.48
,,,,,,200,4.529,14.78,950,0.75,35.160,29.59
,,,CoderCA,0,"[0, 0]",5,23.460,76.55,49.520,39.23,138.035,116.18
,,,,,,10,21.710,70.84,28.371,22.47,145.180,122.19
,,,,,,25,20.644,67.36,12.584,9.97,152.439,128.3
,,,,,,50,20.817,67.92,6.716,5.32,159.698,134.41
,,,,,,100,21.329,69.59,3.552,2.81,166.957,140.52
,,,,,,200,22.024,71.86,1.850,1.47,174.216,146.63
,,,,3,"[0, 364]",5,19.107,62.34,49.520,39.23,103.208,86.86
,,,,,,10,16.282,53.13,28.371,22.47,101.760,85.65
,,,,,,25,14.467,47.2,12.584,9.97,103.026,86.71
,,,,,,50,14.209,46.36,6.716,5.32,106.832,89.91
,,,,,,100,14.380,46.92,3.552,2.81,111.366,93.73
,,,,,,200,14.755,48.14,1.850,1.47,116.064,97.68
,,,,5,"[0, 606]",5,18.527,60.45,49.520,39.23,98.572,82.96
,,,,,,10,15.647,51.05,28.371,22.47,96.680,81.37
,,,,,,25,13.742,44.84,12.584,9.97,97.230,81.83
,,,,,,50,13.445,43.87,6.716,5.32,100.716,84.77
,,,,,,100,13.575,44.29,3.552,2.81,104.926,88.31
,,,,,,200,13.915,45.4,1.850,1.47,109.344,92.03
,,,,10,"[0, 1213]",5,17.454,56.95,49.520,39.23,89.984,75.73
,,,,,,10,14.397,46.98,28.371,22.47,86.680,72.95
,,,,,,25,12.362,40.34,12.584,9.97,86.184,72.54
,,,,,,50,11.987,39.11,6.716,5.32,89.056,74.95
,,,,,,100,12.034,39.27,3.552,2.81,92.598,77.93
,,,,,,200,12.301,40.14,1.850,1.47,96.432,81.16
,,,,15,"[0, 1819]",5,16.698,54.48,49.520,39.23,83.942,70.65
,,,,,,10,13.542,44.19,28.371,22.47,79.840,67.2
,,,,,,25,11.417,37.25,12.584,9.97,78.624,66.17
,,,,,,50,10.992,35.87,6.716,5.32,81.092,68.25
,,,,,,100,10.994,35.87,3.552,2.81,84.272,70.93
,,,,,,200,11.215,36.59,1.850,1.47,87.744,73.85
,,,,20,"[0, 2426]",5,16.138,52.66,49.520,39.23,79.458,66.87
,,,,,,10,12.742,41.58,28.371,22.47,73.440,61.81
,,,,,,25,10.529,34.35,12.584,9.97,71.526,60.2
,,,,,,50,10.029,32.72,6.716,5.32,73.392,61.77
,,,,,,100,9.976,32.55,3.552,2.81,76.130,64.07
,,,,,,200,10.153,33.13,1.850,1.47,79.248,66.7
,,,,30,"[0, 3639]",5,15.316,49.97,49.520,39.23,72.884,61.34
,,,,,,10,11.637,37.97,28.371,22.47,64.600,54.37
,,,,,,25,9.238,30.14,12.584,9.97,61.194,51.5
,,,,,,50,8.654,28.24,6.716,5.32,62.392,52.51
,,,,,,100,8.533,27.84,3.552,2.81,64.584,54.36
,,,,,,200,8.641,28.19,1.850,1.47,67.152,56.52
,wind_direction_15.csv,23.653,CoderBasic,,,,97.584,100,402.101,100,378.448,100
,,,CoderPCA,0,"[0, 0]",5,58.298,59.74,85.192,21.19,381.067,100.69
,,,,,,10,52.945,54.26,42.622,10.6,380.814,100.63
,,,,,,25,49.575,50.8,17.080,4.25,379.395,100.25
,,,,,,50,48.452,49.65,8.566,2.13,378.922,100.13
,,,,,,100,47.995,49.18,5.150,1.28,378.685,100.06
,,,,,,200,47.715,48.9,3.026,0.75,378.567,100.03
,,,,3,"[0, 316]",5,46.490,47.64,85.192,21.19,286.603,75.73
,,,,,,10,43.153,44.22,42.622,10.6,302.478,79.93
,,,,,,25,43.527,44.6,17.080,4.25,331.011,87.47
,,,,,,50,44.728,45.84,8.566,2.13,349.130,92.25
,,,,,,100,46.213,47.36,5.150,1.28,364.429,96.3
,,,,,,200,47.317,48.49,3.026,0.75,375.383,99.19
,,,,5,"[0, 527]",5,44.626,45.73,85.192,21.19,271.691,71.79
,,,,,,10,41.947,42.99,42.622,10.6,292.830,77.38
,,,,,,25,42.423,43.47,17.080,4.25,322.179,85.13
,,,,,,50,43.846,44.93,8.566,2.13,342.074,90.39
,,,,,,100,45.817,46.95,5.150,1.28,361.261,95.46
,,,,,,200,46.919,48.08,3.026,0.75,372.199,98.35
,,,,10,"[0, 1054]",5,40.474,41.48,85.192,21.19,238.475,63.01
,,,,,,10,38.851,39.81,42.622,10.6,268.062,70.83
,,,,,,25,40.743,41.75,17.080,4.25,308.739,81.58
,,,,,,50,42.964,44.03,8.566,2.13,335.018,88.52
,,,,,,100,45.025,46.14,5.150,1.28,354.925,93.78
,,,,,,200,46.521,47.67,3.026,0.75,369.015,97.51
,,,,15,"[0, 1581]",5,36.698,37.61,85.192,21.19,208.267,55.03
,,,,,,10,35.917,36.81,42.622,10.6,244.590,64.63
,,,,,,25,38.919,39.88,17.080,4.25,294.147,77.72
,,,,,,50,41.690,42.72,8.566,2.13,324.826,85.83
,,,,,,100,44.431,45.53,5.150,1.28,350.173,92.53
,,,,,,200,46.521,47.67,3.026,0.75,369.015,97.51
,,,,20,"[0, 2108]",5,33.690,34.52,85.192,21.19,184.203,48.67
,,,,,,10,32.713,33.52,42.622,10.6,218.958,57.86
,,,,,,25,37.191,38.11,17.080,4.25,280.323,74.07
,,,,,,50,40.220,41.22,8.566,2.13,313.066,82.72
,,,,,,100,44.233,45.33,5.150,1.28,348.589,92.11
,,,,,,200,46.521,47.67,3.026,0.75,369.015,97.51
,,,,30,"[0, 3162]",5,30.098,30.84,85.192,21.19,155.467,41.08
,,,,,,10,27.277,27.95,42.622,10.6,175.470,46.37
,,,,,,25,32.487,33.29,17.080,4.25,242.691,64.13
,,,,,,50,37.182,38.1,8.566,2.13,288.762,76.3
,,,,,,100,42.253,43.3,5.150,1.28,332.749,87.92
,,,,,,200,45.725,46.86,3.026,0.75,362.647,95.82
,,,CoderAPCA,0,"[0, 0]",5,61.756,63.28,94.620,23.53,399.304,105.51
,,,,,,10,58.661,60.11,49.686,12.36,419.480,110.84
,,,,,,25,57.669,59.1,20.834,5.18,440.391,116.37
,,,,,,50,59.049,60.51,10.902,2.71,461.362,121.91
,,,,,,100,61.018,62.53,5.688,1.41,482.333,127.45
,,,,,,200,63.301,64.87,2.975,0.74,503.304,132.99
,,,,3,"[0, 316]",5,40.654,41.66,94.620,23.53,230.489,60.9
,,,,,,10,34.219,35.07,49.686,12.36,223.940,59.17
,,,,,,25,30.875,31.64,20.834,5.18,226.044,59.73
,,,,,,50,30.680,31.44,10.902,2.71,234.410,61.94
,,,,,,100,31.253,32.03,5.688,1.41,244.214,64.53
,,,,,,200,32.212,33.01,2.975,0.74,254.592,67.27
,,,,5,"[0, 527]",5,37.170,38.09,94.620,23.53,202.616,53.54
,,,,,,10,30.281,31.03,49.686,12.36,192.440,50.85
,,,,,,25,26.633,27.29,20.834,5.18,192.108,50.76
,,,,,,50,26.205,26.85,10.902,2.71,198.616,52.48
