Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,,,32,151.324,39.31,447185,0,447185,100.0,761720,0,761720,28.96
,,,,,,64,149.892,38.94,447185,0,447185,100.0,750264,0,750264,28.52
,,,,,,128,150.982,39.22,447185,0,447185,100.0,758985,0,758985,28.85
,,,,,,256,153.180,39.8,447185,0,447185,100.0,776574,0,776574,29.52
,,,,5,"[0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",4,211.522,54.95,447185,0,447185,100.0,1243304,0,1243304,47.26
,,,,,,8,154.715,40.19,447185,0,447185,100.0,788852,0,788852,29.99
,,,,,,16,126.912,32.97,447185,0,447185,100.0,566424,0,566424,21.53
,,,,,,32,114.606,29.77,447185,0,447185,100.0,467980,0,467980,17.79
,,,,,,64,109.488,28.44,447185,0,447185,100.0,427032,0,427032,16.23
,,,,,,128,108.040,28.07,447185,0,447185,100.0,415454,0,415454,15.79
,,,,,,256,108.304,28.14,447185,0,447185,100.0,417566,0,417566,15.87
,,,,10,"[0, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1]",4,202.540,52.62,447185,0,447185,100.0,1171450,0,1171450,44.53
,,,,,,8,139.539,36.25,447185,0,447185,100.0,667447,0,667447,25.37
,,,,,,16,107.016,27.8,447185,0,447185,100.0,407256,0,407256,15.48
,,,,,,32,90.837,23.6,447185,0,447185,100.0,277825,0,277825,10.56
,,,,,,64,83.062,21.58,447185,0,447185,100.0,215626,0,215626,8.2
,,,,,,128,79.747,20.72,447185,0,447185,100.0,189108,0,189108,7.19
,,,,,,256,78.729,20.45,447185,0,447185,100.0,180966,0,180966,6.88
,,,,15,"[0, 2, 3, 2, 2, 1, 2, 2, 1, 4, 2]",4,199.705,51.88,447185,0,447185,100.0,1148768,0,1148768,43.67
,,,,,,8,134.547,34.95,447185,0,447185,100.0,627506,0,627506,23.86
,,,,,,16,100.339,26.07,447185,0,447185,100.0,353840,0,353840,13.45
,,,,,,32,82.739,21.5,447185,0,447185,100.0,213045,0,213045,8.1
,,,,,,64,74.057,19.24,447185,0,447185,100.0,143588,0,143588,5.46
,,,,,,128,69.933,18.17,447185,0,447185,100.0,110598,0,110598,4.2
,,,,,,256,68.229,17.73,447185,0,447185,100.0,96960,0,96960,3.69
,,,,20,"[0, 3, 4, 2, 3, 1, 2, 2, 2, 5, 2]",4,199.007,51.7,447185,0,447185,100.0,1143184,0,1143184,43.46
,,,,,,8,133.246,34.62,447185,0,447185,100.0,617097,0,617097,23.46
,,,,,,16,98.545,25.6,447185,0,447185,100.0,339490,0,339490,12.91
,,,,,,32,80.604,20.94,447185,0,447185,100.0,195960,0,195960,7.45
,,,,,,64,71.618,18.61,447185,0,447185,100.0,124076,0,124076,4.72
,,,,,,128,67.228,17.47,447185,0,447185,100.0,88957,0,88957,3.38
,,,,,,256,65.273,16.96,447185,0,447185,100.0,73312,0,73312,2.79
,,,,30,"[0, 5, 6, 3, 4, 2, 3, 3, 2, 7, 3]",4,198.243,51.5,447185,0,447185,100.0,1137078,0,1137078,43.23
,,,,,,8,131.883,34.26,447185,0,447185,100.0,606198,0,606198,23.04
,,,,,,16,96.885,25.17,447185,0,447185,100.0,326208,0,326208,12.4
,,,,,,32,78.680,20.44,447185,0,447185,100.0,180575,0,180575,6.86
,,,,,,64,69.360,18.02,447185,0,447185,100.0,106012,0,106012,4.03
,,,,,,128,64.645,16.79,447185,0,447185,100.0,68292,0,68292,2.6
,,,,,,256,62.394,16.21,447185,0,447185,100.0,50286,0,50286,1.91
,,,CoderGAMPSLimit,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,431.117,112.0,447185,0,447185,100.0,3000064,0,3000064,114.05
,,,,,,8,325.106,84.46,447185,0,447185,100.0,2151980,0,2151980,81.81
,,,,,,16,279.129,72.52,447185,0,447185,100.0,1784164,0,1784164,67.83
,,,,,,32,261.912,68.04,447185,0,447185,100.0,1646429,0,1646429,62.59
