Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,,,10,133.035,34.57,447185,0,447185,100.0,616289,0,616289,23.43
,,,,,,25,110.798,28.79,447185,0,447185,100.0,438395,0,438395,16.67
,,,,,,50,104.793,27.23,447185,0,447185,100.0,390353,0,390353,14.84
,,,,,,100,102.729,26.7,447185,0,447185,100.0,373840,0,373840,14.21
,,,,,,200,102.739,26.7,447185,0,447185,100.0,373920,0,373920,14.21
,,,,1,"[0, 0]",5,168.974,43.91,447185,0,447185,100.0,903804,0,903804,34.36
,,,,,,10,133.035,34.57,447185,0,447185,100.0,616289,0,616289,23.43
,,,,,,25,110.798,28.79,447185,0,447185,100.0,438395,0,438395,16.67
,,,,,,50,104.793,27.23,447185,0,447185,100.0,390353,0,390353,14.84
,,,,,,100,102.729,26.7,447185,0,447185,100.0,373840,0,373840,14.21
,,,,,,200,102.739,26.7,447185,0,447185,100.0,373920,0,373920,14.21
,,,,3,"[0, 0]",5,168.974,43.91,447185,0,447185,100.0,903804,0,903804,34.36
,,,,,,10,133.035,34.57,447185,0,447185,100.0,616289,0,616289,23.43
,,,,,,25,110.798,28.79,447185,0,447185,100.0,438395,0,438395,16.67
,,,,,,50,104.793,27.23,447185,0,447185,100.0,390353,0,390353,14.84
,,,,,,100,102.729,26.7,447185,0,447185,100.0,373840,0,373840,14.21
,,,,,,200,102.739,26.7,447185,0,447185,100.0,373920,0,373920,14.21
,,,,5,"[0, 1]",5,167.593,43.55,447185,0,447185,100.0,892754,0,892754,33.94
,,,,,,10,131.231,34.1,447185,0,447185,100.0,601855,0,601855,22.88
,,,,,,25,108.655,28.24,447185,0,447185,100.0,421250,0,421250,16.01
,,,,,,50,102.485,26.63,447185,0,447185,100.0,371889,0,371889,14.14
,,,,,,100,100.277,26.06,447185,0,447185,100.0,354222,0,354222,13.47
,,,,,,200,100.142,26.02,447185,0,447185,100.0,353148,0,353148,13.43
,,,,10,"[0, 1]",5,167.593,43.55,447185,0,447185,100.0,892754,0,892754,33.94
,,,,,,10,131.231,34.1,447185,0,447185,100.0,601855,0,601855,22.88
,,,,,,25,108.655,28.24,447185,0,447185,100.0,421250,0,421250,16.01
,,,,,,50,102.485,26.63,447185,0,447185,100.0,371889,0,371889,14.14
,,,,,,100,100.277,26.06,447185,0,447185,100.0,354222,0,354222,13.47
,,,,,,200,100.142,26.02,447185,0,447185,100.0,353148,0,353148,13.43
,,,,15,"[0, 2]",5,152.314,39.58,447185,0,447185,100.0,770520,0,770520,29.29
,,,,,,10,112.079,29.13,447185,0,447185,100.0,448645,0,448645,17.06
,,,,,,25,86.507,22.48,447185,0,447185,100.0,244066,0,244066,9.28
,,,,,,50,78.528,20.41,447185,0,447185,100.0,180231,0,180231,6.85
,,,,,,100,74.766,19.43,447185,0,447185,100.0,150138,0,150138,5.71
,,,,,,200,73.165,19.01,447185,0,447185,100.0,137327,0,137327,5.22
,,,,20,"[0, 2]",5,152.314,39.58,447185,0,447185,100.0,770520,0,770520,29.29
,,,,,,10,112.079,29.13,447185,0,447185,100.0,448645,0,448645,17.06
,,,,,,25,86.507,22.48,447185,0,447185,100.0,244066,0,244066,9.28
,,,,,,50,78.528,20.41,447185,0,447185,100.0,180231,0,180231,6.85
,,,,,,100,74.766,19.43,447185,0,447185,100.0,150138,0,150138,5.71
,,,,,,200,73.165,19.01,447185,0,447185,100.0,137327,0,137327,5.22
,,,,30,"[0, 3]",5,152.234,39.56,447185,0,447185,100.0,769883,0,769883,29.27
,,,,,,10,111.946,29.09,447185,0,447185,100.0,447581,0,447581,17.02
,,,,,,25,86.282,22.42,447185,0,447185,100.0,242266,0,242266,9.21
,,,,,,50,78.248,20.33,447185,0,447185,100.0,177991,0,177991,6.77
,,,,,,100,74.460,19.35,447185,0,447185,100.0,147690,0,147690,5.61
,,,,,,200,72.841,18.93,447185,0,447185,100.0,134735,0,134735,5.12
,vwc_333.smet.csv,26.088,CoderBasic,,,,381.638,100,443496,0,443496,100,2608800,0,2608800,100
,,,CoderPCA,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,246.185,64.51,443496,0,443496,100.0,1525180,0,1525180,58.46
,,,,,,10,275.425,72.17,443496,0,443496,100.0,1759100,0,1759100,67.43
