DATASET:,SolarAnywhere
FILENAME:,"(25.8010, -80.2087) SolarAnywhere Time Series 2013 Lat_25_85 Lon_-80_25 TMY3 format.csv"
Timestamp,GHI,DNI,DHI
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,17.0,0.0,17.0
01:00:00,152.0,159.0,109.0
01:00:00,359.0,421.0,170.0
01:00:00,424.0,313.0,241.0
01:00:00,648.0,663.0,203.0
01:00:00,586.0,437.0,279.0
01:00:00,471.0,240.0,309.0
01:00:00,365.0,182.0,257.0
01:00:00,334.0,284.0,203.0
01:00:00,148.0,128.0,111.0
01:00:00,66.0,173.0,52.0
01:00:00,3.0,8.0,4.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,51.0,172.0,40.0
01:00:00,229.0,623.0,59.0
01:00:00,419.0,758.0,78.0
01:00:00,589.0,833.0,100.0
01:00:00,598.0,580.0,207.0
01:00:00,499.0,314.0,278.0
01:00:00,652.0,641.0,217.0
01:00:00,512.0,486.0,222.0
01:00:00,447.0,738.0,105.0
01:00:00,259.0,687.0,60.0
01:00:00,81.0,350.0,51.0
01:00:00,3.0,15.0,5.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,51.0,172.0,39.0
01:00:00,234.0,641.0,58.0
01:00:00,429.0,778.0,78.0
01:00:00,546.0,643.0,167.0
01:00:00,494.0,279.0,305.0
01:00:00,511.0,312.0,290.0
01:00:00,693.0,798.0,149.0
01:00:00,607.0,902.0,66.0
01:00:00,454.0,844.0,60.0
01:00:00,262.0,694.0,59.0
01:00:00,82.0,354.0,51.0
01:00:00,3.0,15.0,5.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,52.0,173.0,40.0
01:00:00,238.0,653.0,58.0
01:00:00,436.0,834.0,58.0
01:00:00,594.0,903.0,60.0
01:00:00,698.0,915.0,76.0
01:00:00,718.0,805.0,145.0
01:00:00,660.0,692.0,186.0
01:00:00,608.0,846.0,98.0
01:00:00,458.0,843.0,62.0
01:00:00,266.0,697.0,60.0
01:00:00,84.0,358.0,51.0
01:00:00,3.0,15.0,5.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,51.0,167.0,39.0
01:00:00,237.0,635.0,61.0
01:00:00,429.0,786.0,71.0
01:00:00,566.0,771.0,108.0
01:00:00,668.0,805.0,119.0
01:00:00,720.0,837.0,122.0
01:00:00,696.0,810.0,138.0
01:00:00,538.0,537.0,212.0
01:00:00,323.0,218.0,220.0
