Dataset,Filename,Column,Coder,0,1,3,5,10,15,20,30,,0,1,3,5,10,15,20,30,,0,1,3,5,10,15,20,30,WORST,,0,1,3,5,10,15,20,30
IRKIS
,,,CoderPWLHInt,4,4,4,4,4,4,4,8,,0.35,0.35,0.35,0.34,0.32,0.3,0.28,0.25,,9.00,9.00,9.00,8.32,9.27,13.92,17.64,21.85,21.85,,1546108,1546108,1546108,1534659,1437232,1343441,1267099,1095947
,,,CoderFR,4,4,4,4,4,4,4,4,,0.36,0.36,0.36,0.36,0.35,0.34,0.33,0.3,,13.61,13.61,12.15,11.65,15.88,23.08,28.50,37.18,37.18,,1628535,1628535,1601486,1592444,1550182,1503278,1459487,1363545
,,,CoderSF,,256,,,,,,,,2.21,2.21,1.73,1.66,1.5,1.37,1.26,1.06,,85.77,85.77,81.82,81.02,80.56,81.07,81.44,81.94,85.77,,9886871,9886871,7739076,7412711,6707201,6109916,5622871,4741926
,,,CoderGAMPSLimit,4,4,4,4,4,4,4,4,,0.37,0.37,0.34,0.33,0.29,0.26,0.23,0.19,,15.67,15.67,7.80,5.17,0.10,0.24,0.55,1.71,15.67,,1668259,1668259,1525875,1483547,1305259,1159113,1049333,871408
,,Humidity
,,,CoderGZIP,,,,,,,,,,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,,7.71,7.71,7.71,7.71,18.05,27.52,36.04,48.30,48.30,,1243768,1243768,1243768,1243768,1243768,1243768,1243768,1243768
,,,CoderBase,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,76.90,76.90,76.90,76.90,79.49,81.86,83.99,87.06,87.06,,4969380,4969380,4969380,4969380,4969380,4969380,4969380,4969380
,,,CoderPCA,256,256,256,256,256,4,4,4,,0.23,0.23,0.23,0.23,0.23,0.23,0.22,0.2,,0.00,0.00,0.00,0.00,11.21,20.81,27.54,34.89,34.89,,1147888,1147888,1147888,1147888,1147888,1138357,1097787,987507
,,,CoderAPCA,4,4,4,4,4,4,4,4,,0.26,0.26,0.25,0.23,0.21,0.18,0.16,0.13,,12.48,12.13,9.00,1.35,0.00,0.00,0.00,0.00,12.48,,1311605,1306277,1261421,1163645,1019249,901433,795473,643001
,,,CoderCA,4,4,4,4,4,4,4,4,,0.27,0.27,0.27,0.26,0.25,0.24,0.22,0.2,,15.55,15.32,14.03,11.91,17.73,23.52,28.73,35.89,35.89,,1359329,1355573,1335257,1303157,1238981,1178669,1116173,1002989
